station_id,timestamp,opc_pm1,opc_pm25,opc_pm10,opc_pm10_max,pms_pm25,temperature,humidity,pressure,rssi,snr,hub_rssi,hub_snr
4,2026-05-28 17:40:49,0.40,3.27,19.11,69.53,0.00,21.27,18.95,914.2642,-110,-14.50,-110.0,-14.5
4,2026-05-28 17:50:49,0.44,3.55,19.12,101.44,0.00,26.09,15.49,914.2329,-45,7.00,-45.0,7.0
